id,år,runde,dato,H,U,HM,UM,Tilskuere,Sejr,Hsejr,Usejr,Uafgjort
1305,1997/1998,29,5/14/1998,AaB,BIF,0,1,11993,3,0,1,0
1306,1997/1998,29,5/14/1998,AHF,VB,4,0,2809,1,1,0,0
1307,1997/1998,30,5/17/1998,AB,FCK,2,1,4790,1,1,0,0
1308,1997/1998,30,5/17/1998,BIF,SIF,0,0,14298,2,0,0,1
1309,1997/1998,30,5/17/1998,IFS,HER,4,3,953,1,1,0,0
1310,1997/1998,30,5/17/1998,LBK,OB,4,0,2022,1,1,0,0
1311,1997/1998,30,5/17/1998,AHF,AaB,1,1,2595,2,0,0,1
1312,1997/1998,30,5/17/1998,VB,AGF,1,0,6299,1,1,0,0
1313,1997/1998,31,5/24/1998,AGF,LBK,0,1,4389,3,0,1,0
1314,1997/1998,31,5/24/1998,FCK,BIF,1,4,33124,3,0,1,0
1315,1997/1998,31,5/24/1998,HER,AB,0,3,1528,3,0,1,0
1316,1997/1998,31,5/24/1998,OB,IFS,5,0,1814,1,1,0,0
1317,1997/1998,31,5/24/1998,SIF,AHF,3,1,3820,1,1,0,0
1318,1997/1998,31,5/24/1998,AaB,VB,1,0,5036,1,1,0,0
1319,1997/1998,32,5/27/1998,AB,OB,1,3,2410,3,0,1,0
1320,1997/1998,32,5/27/1998,BIF,HER,0,0,8409,2,0,0,1
1321,1997/1998,32,5/27/1998,IFS,AGF,3,1,1054,1,1,0,0
1322,1997/1998,32,5/27/1998,VB,LBK,3,0,3975,1,1,0,0
1323,1997/1998,32,5/27/1998,AaB,SIF,0,0,4847,2,0,0,1
1324,1997/1998,32,5/27/1998,AHF,FCK,2,6,3050,3,0,1,0
1325,1997/1998,33,6/1/1998,AGF,AB,3,2,4009,1,1,0,0
1326,1997/1998,33,6/1/1998,FCK,AaB,0,4,9185,3,0,1,0
1327,1997/1998,33,6/1/1998,HER,AHF,0,2,1526,3,0,1,0
1328,1997/1998,33,6/1/1998,LBK,IFS,3,4,1758,3,0,1,0
1329,1997/1998,33,6/1/1998,OB,BIF,0,1,13059,3,0,1,0
1330,1997/1998,33,6/1/1998,SIF,VB,2,1,6542,1,1,0,0
1331,1998/1999,1,7/26/1998,B93,BIF,1,5,5660,3,0,1,0
1332,1998/1999,1,7/26/1998,LBK,SIF,0,0,1619,2,0,0,1
1333,1998/1999,1,7/26/1998,VB,FCK,1,3,5621,3,0,1,0
1334,1998/1999,1,7/26/1998,VFF,HER,0,3,1576,3,0,1,0
1335,1998/1999,1,7/26/1998,AaB,AGF,4,0,8750,1,1,0,0
1336,1998/1999,1,7/26/1998,AHF,AB,1,4,2084,3,0,1,0
1337,1998/1999,2,8/2/1998,AB,AaB,1,1,2887,2,0,0,1
1338,1998/1999,2,8/2/1998,AGF,LBK,1,0,4229,1,1,0,0
1339,1998/1999,2,8/2/1998,FCK,VFF,3,2,6911,1,1,0,0
1340,1998/1999,2,8/2/1998,HER,B93,3,1,1504,1,1,0,0
1341,1998/1999,2,8/2/1998,SIF,VB,1,0,4294,1,1,0,0
1342,1998/1999,2,8/3/1998,BIF,AHF,2,0,8951,1,1,0,0
1343,1998/1999,3,8/7/1998,VB,AGF,3,0,4280,1,1,0,0
1344,1998/1999,3,8/7/1998,VFF,SIF,2,1,2508,1,1,0,0
1345,1998/1999,3,8/7/1998,AaB,BIF,1,0,12494,1,1,0,0
1346,1998/1999,3,8/9/1998,FCK,HER,0,3,9464,3,0,1,0
1347,1998/1999,3,8/9/1998,LBK,AB,0,3,2631,3,0,1,0
1348,1998/1999,3,8/9/1998,AHF,B93,2,0,1238,1,1,0,0
1349,1998/1999,4,8/16/1998,AB,VB,0,1,2682,3,0,1,0
1350,1998/1999,4,8/16/1998,AGF,VFF,3,2,4196,1,1,0,0
1351,1998/1999,4,8/16/1998,B93,AaB,1,5,1226,3,0,1,0
1352,1998/1999,4,8/16/1998,BIF,LBK,2,3,9176,3,0,1,0
1353,1998/1999,4,8/16/1998,HER,AHF,3,1,2436,1,1,0,0
1354,1998/1999,4,8/16/1998,SIF,FCK,3,3,4803,2,0,0,1
1355,1998/1999,5,8/21/1998,BIF,SIF,3,0,7093,1,1,0,0
1356,1998/1999,5,8/21/1998,AaB,VB,5,2,10422,1,1,0,0
1357,1998/1999,5,8/23/1998,AB,AGF,1,1,2539,2,0,0,1
1358,1998/1999,5,8/23/1998,B93,FCK,0,0,3775,2,0,0,1
1359,1998/1999,5,8/23/1998,LBK,HER,0,0,2278,2,0,0,1
1360,1998/1999,5,8/23/1998,AHF,VFF,3,1,1130,1,1,0,0
1361,1998/1999,6,8/30/1998,FCK,BIF,1,0,26142,1,1,0,0
1362,1998/1999,6,8/30/1998,HER,AGF,1,1,2079,2,0,0,1
1363,1998/1999,6,8/30/1998,LBK,AaB,2,2,1945,2,0,0,1
1364,1998/1999,6,8/30/1998,SIF,AB,1,2,3538,3,0,1,0
1365,1998/1999,6,8/30/1998,VB,AHF,4,2,3132,1,1,0,0
1366,1998/1999,6,8/30/1998,VFF,B93,5,0,1378,1,1,0,0
1367,1998/1999,7,9/11/1998,AGF,SIF,2,3,5034,3,0,1,0
1368,1998/1999,7,9/11/1998,B93,VB,0,1,666,3,0,1,0
1369,1998/1999,7,9/11/1998,BIF,VFF,2,5,7748,3,0,1,0
1370,1998/1999,7,9/13/1998,AB,FCK,4,1,7001,1,1,0,0
1371,1998/1999,7,9/13/1998,HER,AaB,0,0,3504,2,0,0,1
1372,1998/1999,7,9/13/1998,AHF,LBK,1,2,1015,3,0,1,0
1373,1998/1999,8,9/20/1998,FCK,AGF,0,2,9659,3,0,1,0
1374,1998/1999,8,9/20/1998,LBK,B93,2,1,1806,1,1,0,0
1375,1998/1999,8,9/20/1998,SIF,HER,0,1,3217,3,0,1,0
1376,1998/1999,8,9/20/1998,VB,BIF,1,2,11072,3,0,1,0
1377,1998/1999,8,9/20/1998,VFF,AB,0,1,1860,3,0,1,0
1378,1998/1999,8,9/20/1998,AaB,AHF,3,1,9403,1,1,0,0
1379,1998/1999,9,9/25/1998,AGF,BIF,1,3,11175,3,0,1,0
1380,1998/1999,9,9/25/1998,SIF,B93,2,0,2556,1,1,0,0
1381,1998/1999,9,9/25/1998,VB,LBK,1,2,3430,3,0,1,0
1382,1998/1999,9,9/27/1998,AB,HER,1,0,4651,1,1,0,0
1383,1998/1999,9,9/27/1998,FCK,AHF,2,2,6476,2,0,0,1
1384,1998/1999,9,9/27/1998,VFF,AaB,1,2,4628,3,0,1,0
1385,1998/1999,10,10/4/1998,B93,AGF,1,2,463,3,0,1,0
1386,1998/1999,10,10/4/1998,BIF,AB,0,1,12443,3,0,1,0
1387,1998/1999,10,10/4/1998,HER,VB,2,2,1464,2,0,0,1
1388,1998/1999,10,10/4/1998,LBK,VFF,2,3,1288,3,0,1,0
1389,1998/1999,10,10/4/1998,AaB,FCK,3,3,12402,2,0,0,1
1390,1998/1999,10,10/4/1998,AHF,SIF,2,2,1306,2,0,0,1
1391,1998/1999,11,10/16/1998,BIF,HER,5,1,8040,1,1,0,0
1392,1998/1999,11,10/18/1998,AB,B93,7,0,3434,1,1,0,0
1393,1998/1999,11,10/18/1998,AGF,AHF,3,2,6757,1,1,0,0
1394,1998/1999,11,10/18/1998,FCK,LBK,5,1,8283,1,1,0,0
1395,1998/1999,11,10/18/1998,SIF,AaB,0,0,5109,2,0,0,1
1396,1998/1999,11,10/18/1998,VB,VFF,4,0,2242,1,1,0,0
1397,1998/1999,12,10/25/1998,B93,BIF,1,0,2814,1,1,0,0
1398,1998/1999,12,10/25/1998,HER,FCK,2,3,3071,3,0,1,0
1399,1998/1999,12,10/25/1998,VFF,AHF,2,4,1708,3,0,1,0
1400,1998/1999,12,10/25/1998,AaB,VB,4,2,10387,1,1,0,0
1401,1998/1999,12,11/4/1998,LBK,AB,3,2,1421,1,1,0,0
1402,1998/1999,12,11/25/1998,AGF,SIF,2,3,1503,3,0,1,0
1403,1998/1999,13,10/30/1998,BIF,VFF,2,1,5498,1,1,0,0
1404,1998/1999,13,11/1/1998,FCK,AaB,2,2,12523,2,0,0,1
1405,1998/1999,13,11/1/1998,LBK,AGF,1,1,1313,2,0,0,1
1406,1998/1999,13,11/1/1998,SIF,HER,1,1,2762,2,0,0,1
1407,1998/1999,13,11/1/1998,VB,B93,2,0,2129,1,1,0,0
1408,1998/1999,13,11/18/1998,AB,AHF,1,0,1352,1,1,0,0
1409,1998/1999,14,11/8/1998,AB,BIF,0,4,7115,3,0,1,0
1410,1998/1999,14,11/8/1998,B93,FCK,1,2,2796,3,0,1,0
1411,1998/1999,14,11/8/1998,HER,AGF,0,0,1519,2,0,0,1
1412,1998/1999,14,11/8/1998,VFF,VB,0,1,1302,3,0,1,0
1413,1998/1999,14,11/8/1998,AaB,SIF,2,4,8339,3,0,1,0
1414,1998/1999,14,11/8/1998,AHF,LBK,2,4,750,3,0,1,0
1415,1998/1999,15,11/15/1998,BIF,AHF,1,1,9634,2,0,0,1
1416,1998/1999,15,11/15/1998,FCK,VFF,4,2,6623,1,1,0,0
1417,1998/1999,15,11/15/1998,LBK,HER,1,3,1178,3,0,1,0
1418,1998/1999,15,11/15/1998,SIF,B93,2,2,2735,2,0,0,1
1419,1998/1999,15,11/15/1998,VB,AB,0,2,2735,3,0,1,0
1420,1998/1999,15,3/7/1999,AGF,AaB,1,0,4043,1,1,0,0
1421,1998/1999,16,11/22/1998,FCK,AHF,3,0,10002,1,1,0,0
1422,1998/1999,16,11/22/1998,SIF,AB,1,1,3213,2,0,0,1
1423,1998/1999,16,3/7/1999,VB,BIF,0,0,4948,2,0,0,1
1424,1998/1999,17,11/29/1998,B93,AGF,4,2,553,1,1,0,0
1425,1998/1999,16,3/29/1999,LBK,AaB,1,1,1858,2,0,0,1
1426,1998/1999,16,4/14/1999,AGF,VFF,0,0,3937,2,0,0,1
1427,1998/1999,17,11/29/1998,AHF,VB,3,3,1229,2,0,0,1
1428,1998/1999,17,11/29/1998,AB,FCK,0,0,4753,2,0,0,1
1429,1998/1999,16,3/17/1999,HER,B93,0,0,1051,2,0,0,1
1430,1998/1999,17,11/29/1998,BIF,LBK,6,0,8527,1,1,0,0
1431,1998/1999,17,11/29/1998,VFF,SIF,3,3,890,2,0,0,1
1432,1998/1999,17,11/29/1998,AaB,HER,1,1,5382,2,0,0,1
1433,1998/1999,18,3/14/1999,B93,AaB,0,3,923,3,0,1,0
1434,1998/1999,18,3/14/1999,VB,LBK,1,2,2627,3,0,1,0
1435,1998/1999,18,3/14/1999,VFF,HER,1,0,998,1,1,0,0
1436,1998/1999,18,3/14/1999,AHF,SIF,0,1,1621,3,0,1,0
1437,1998/1999,18,3/14/1999,BIF,FCK,3,2,18316,1,1,0,0
1438,1998/1999,18,3/15/1999,AB,AGF,1,0,1812,1,1,0,0
1439,1998/1999,19,3/19/1999,FCK,VB,0,1,10051,3,0,1,0
1440,1998/1999,19,3/21/1999,AGF,AHF,1,1,6302,2,0,0,1
1441,1998/1999,19,3/21/1999,HER,AB,0,1,2371,3,0,1,0
1442,1998/1999,19,3/21/1999,LBK,B93,1,0,1538,1,1,0,0
1443,1998/1999,19,3/21/1999,AaB,VFF,1,1,7272,2,0,0,1
1444,1998/1999,19,3/22/1999,SIF,BIF,1,2,4779,3,0,1,0
1445,1998/1999,20,4/1/1999,AB,AaB,0,1,3541,3,0,1,0
1446,1998/1999,20,4/1/1999,BIF,AGF,4,1,11613,1,1,0,0
1447,1998/1999,20,4/1/1999,FCK,LBK,2,0,12531,1,1,0,0
1448,1998/1999,20,4/1/1999,VB,SIF,4,1,3633,1,1,0,0
1449,1998/1999,20,4/1/1999,VFF,B93,5,1,1288,1,1,0,0
1450,1998/1999,20,4/1/1999,AHF,HER,0,1,1359,3,0,1,0
1451,1998/1999,21,4/5/1999,AGF,VB,2,1,6662,1,1,0,0
1452,1998/1999,21,4/5/1999,B93,AB,0,1,2390,3,0,1,0
1453,1998/1999,21,4/5/1999,HER,BIF,1,2,8049,3,0,1,0
1454,1998/1999,21,4/5/1999,LBK,VFF,3,1,1820,1,1,0,0
1455,1998/1999,21,4/5/1999,SIF,FCK,2,2,8130,2,0,0,1
1456,1998/1999,21,4/5/1999,AaB,AHF,3,2,9568,1,1,0,0
1457,1998/1999,22,4/9/1999,FCK,AGF,1,1,10518,2,0,0,1
1458,1998/1999,22,4/11/1999,AB,VFF,1,1,2250,2,0,0,1
1459,1998/1999,22,4/11/1999,SIF,LBK,1,1,2614,2,0,0,1
1460,1998/1999,22,4/11/1999,VB,HER,1,1,2594,2,0,0,1
1461,1998/1999,22,4/11/1999,AHF,B93,2,0,572,1,1,0,0
1462,1998/1999,22,4/12/1999,BIF,AaB,1,2,9564,3,0,1,0
1463,1998/1999,23,4/18/1999,AB,VB,2,0,1586,1,1,0,0
1464,1998/1999,23,4/18/1999,B93,SIF,0,1,225,3,0,1,0
1465,1998/1999,23,4/18/1999,HER,LBK,0,2,1424,3,0,1,0
1466,1998/1999,23,4/18/1999,VFF,FCK,1,0,4818,1,1,0,0
1467,1998/1999,23,4/18/1999,AHF,BIF,1,3,2346,3,0,1,0
1468,1998/1999,23,4/19/1999,AaB,AGF,2,1,7422,1,1,0,0
1469,1998/1999,24,4/23/1999,SIF,AaB,0,0,3349,2,0,0,1
1470,1998/1999,24,4/25/1999,AGF,HER,2,1,3474,1,1,0,0
1471,1998/1999,24,4/25/1999,FCK,B93,1,0,10641,1,1,0,0
1472,1998/1999,24,4/25/1999,VB,VFF,4,1,2680,1,1,0,0
1473,1998/1999,24,4/25/1999,BIF,AB,3,0,13007,1,1,0,0
1474,1998/1999,24,4/26/1999,LBK,AHF,1,1,1421,2,0,0,1
1475,1998/1999,25,4/30/1999,AHF,AB,1,3,781,3,0,1,0
1476,1998/1999,25,4/30/1999,AaB,FCK,4,3,12524,1,1,0,0
1477,1998/1999,25,5/2/1999,AGF,LBK,1,1,4027,2,0,0,1
1478,1998/1999,25,5/2/1999,B93,VB,0,2,511,3,0,1,0
1479,1998/1999,25,5/2/1999,HER,SIF,1,1,1370,2,0,0,1
1480,1998/1999,25,5/2/1999,VFF,BIF,2,0,4898,1,1,0,0
1481,1998/1999,26,5/5/1999,AB,LBK,1,3,2788,3,0,1,0
1482,1998/1999,26,5/5/1999,BIF,B93,4,1,8715,1,1,0,0
1483,1998/1999,26,5/5/1999,FCK,HER,0,1,8408,3,0,1,0
1484,1998/1999,26,5/5/1999,SIF,AGF,2,0,4295,1,1,0,0
1485,1998/1999,26,5/5/1999,VB,AaB,0,1,6287,3,0,1,0
1486,1998/1999,26,5/5/1999,AHF,VFF,3,2,812,1,1,0,0
1487,1998/1999,27,5/9/1999,AGF,FCK,2,1,7957,1,1,0,0
1488,1998/1999,27,5/9/1999,B93,AHF,1,3,267,3,0,1,0
1489,1998/1999,27,5/9/1999,HER,VB,2,0,1595,1,1,0,0
1490,1998/1999,27,5/9/1999,LBK,SIF,2,2,2656,2,0,0,1
1491,1998/1999,27,5/9/1999,VFF,AB,1,0,1618,1,1,0,0
1492,1998/1999,27,5/10/1999,AaB,BIF,0,0,13285,2,0,0,1
1493,1998/1999,28,5/14/1999,VB,AGF,2,2,3412,2,0,0,1
1494,1998/1999,28,5/16/1999,AB,B93,1,3,2124,3,0,1,0
1495,1998/1999,28,5/16/1999,FCK,SIF,2,2,9029,2,0,0,1
1496,1998/1999,28,5/16/1999,VFF,LBK,5,2,1618,1,1,0,0
1497,1998/1999,28,5/16/1999,AHF,AaB,1,3,2448,3,0,1,0
1498,1998/1999,28,5/17/1999,BIF,HER,1,0,9466,1,1,0,0
1499,1998/1999,29,5/20/1999,AGF,BIF,3,3,11413,2,0,0,1
1500,1998/1999,29,5/20/1999,B93,VFF,0,5,180,3,0,1,0
1501,1998/1999,29,5/20/1999,HER,AHF,2,2,1063,2,0,0,1
1502,1998/1999,29,5/20/1999,LBK,FCK,3,1,6228,1,1,0,0
1503,1998/1999,29,5/20/1999,SIF,VB,4,3,3391,1,1,0,0
1504,1998/1999,29,5/20/1999,AaB,AB,2,0,12187,1,1,0,0
1505,1998/1999,30,5/24/1999,AB,HER,2,1,1943,1,1,0,0
1506,1998/1999,30,5/24/1999,B93,LBK,1,3,871,3,0,1,0
1507,1998/1999,30,5/24/1999,BIF,SIF,3,0,14801,1,1,0,0
1508,1998/1999,30,5/24/1999,VB,FCK,1,0,6901,1,1,0,0
1509,1998/1999,30,5/24/1999,AHF,AGF,2,1,3585,1,1,0,0
1510,1998/1999,30,5/24/1999,VFF,AaB,0,0,7678,2,0,0,1
1511,1998/1999,31,5/28/1999,FCK,BIF,1,0,37940,1,1,0,0
1512,1998/1999,31,5/30/1999,HER,VFF,4,1,1287,1,1,0,0
1513,1998/1999,31,5/30/1999,LBK,VB,2,0,2420,1,1,0,0
1514,1998/1999,31,5/30/1999,SIF,AHF,4,1,2790,1,1,0,0
1515,1998/1999,31,5/30/1999,AaB,B93,2,0,10468,1,1,0,0
1516,1998/1999,31,5/31/1999,AGF,AB,3,1,3214,1,1,0,0
1517,1998/1999,32,6/13/1999,AB,SIF,4,2,1969,1,1,0,0
1518,1998/1999,32,6/13/1999,B93,HER,1,2,369,3,0,1,0
1519,1998/1999,32,6/13/1999,BIF,VB,1,2,9840,3,0,1,0
1520,1998/1999,32,6/13/1999,VFF,AGF,3,1,1928,1,1,0,0
1521,1998/1999,32,6/13/1999,AaB,LBK,3,3,13276,2,0,0,1
1522,1998/1999,32,6/13/1999,AHF,FCK,3,3,1012,2,0,0,1
1523,1998/1999,33,6/16/1999,AGF,B93,2,1,2184,1,1,0,0
1524,1998/1999,33,6/16/1999,FCK,AB,1,0,11612,1,1,0,0
1525,1998/1999,33,6/16/1999,HER,AaB,3,2,2511,1,1,0,0
1526,1998/1999,33,6/16/1999,LBK,BIF,2,6,8301,3,0,1,0
1527,1998/1999,33,6/16/1999,SIF,VFF,1,2,3910,3,0,1,0
1528,1998/1999,33,6/16/1999,VB,AHF,4,1,2616,1,1,0,0
1529,1999/2000,1,7/24/1999,BIF,LBK,1,0,9114,1,1,0,0
1530,1999/2000,1,7/25/1999,AB,AGF,1,0,2553,1,1,0,0
1531,1999/2000,1,7/25/1999,HER,AaB,3,1,1908,1,1,0,0
1532,1999/2000,1,7/25/1999,VB,SIF,0,4,3141,3,0,1,0
1533,1999/2000,1,7/25/1999,VFF,FCK,2,1,2168,1,1,0,0
1534,1999/2000,1,7/26/1999,EFB,OB,2,0,7260,1,1,0,0
1535,1999/2000,2,8/1/1999,AGF,HER,1,1,2611,2,0,0,1
1536,1999/2000,2,8/1/1999,LBK,EFB,5,1,2171,1,1,0,0
1537,1999/2000,2,8/1/1999,SIF,FCK,0,0,5004,2,0,0,1
1538,1999/2000,2,8/1/1999,VB,BIF,0,4,4349,3,0,1,0
1539,1999/2000,2,8/1/1999,OB,AB,0,3,4884,3,0,1,0
1540,1999/2000,2,8/2/1999,AaB,VFF,2,0,7884,1,1,0,0
1541,1999/2000,3,8/6/1999,FCK,AaB,0,2,12736,3,0,1,0
1542,1999/2000,3,8/8/1999,BIF,SIF,1,0,7778,1,1,0,0
1543,1999/2000,3,8/8/1999,HER,OB,1,0,2244,1,1,0,0
1544,1999/2000,3,8/8/1999,VFF,AGF,1,1,1839,2,0,0,1
1545,1999/2000,3,8/8/1999,AB,LBK,3,0,3280,1,1,0,0
1546,1999/2000,3,8/9/1999,EFB,VB,1,1,7055,2,0,0,1
1547,1999/2000,4,8/15/1999,LBK,HER,1,2,1865,3,0,1,0
1548,1999/2000,4,8/15/1999,OB,VFF,1,1,5038,2,0,0,1
1549,1999/2000,4,8/15/1999,VB,AB,0,0,2207,2,0,0,1
1550,1999/2000,4,8/15/1999,AaB,SIF,2,1,8018,1,1,0,0
1551,1999/2000,4,8/15/1999,BIF,EFB,3,1,6149,1,1,0,0
1552,1999/2000,4,8/16/1999,AGF,FCK,1,0,5782,1,1,0,0
1553,1999/2000,5,8/21/1999,AB,BIF,2,0,6823,1,1,0,0
1554,1999/2000,5,8/21/1999,AaB,AGF,1,0,9125,1,1,0,0
1555,1999/2000,5,8/22/1999,SIF,EFB,4,0,4009,1,1,0,0
1556,1999/2000,5,8/22/1999,VFF,LBK,2,0,1568,1,1,0,0
1557,1999/2000,5,8/22/1999,HER,VB,1,1,2437,2,0,0,1
1558,1999/2000,5,8/23/1999,FCK,OB,1,0,11295,1,1,0,0
1559,1999/2000,6,8/29/1999,BIF,HER,2,2,9622,2,0,0,1
1560,1999/2000,6,8/29/1999,EFB,AB,0,1,5154,3,0,1,0
1561,1999/2000,6,8/29/1999,SIF,AGF,2,0,4797,1,1,0,0
1562,1999/2000,6,8/29/1999,VB,VFF,2,3,2056,3,0,1,0
1563,1999/2000,6,8/29/1999,OB,AaB,2,2,5713,2,0,0,1
1564,1999/2000,6,8/30/1999,LBK,FCK,1,0,5356,1,1,0,0
1565,1999/2000,7,9/10/1999,AaB,LBK,0,2,8112,3,0,1,0
1566,1999/2000,7,9/12/1999,AGF,OB,3,3,5456,2,0,0,1
1567,1999/2000,7,9/12/1999,FCK,VB,1,0,10241,1,1,0,0
1568,1999/2000,7,9/12/1999,VFF,BIF,2,0,4718,1,1,0,0
1569,1999/2000,7,9/12/1999,AB,SIF,1,1,9125,2,0,0,1
1570,1999/2000,7,9/13/1999,HER,EFB,2,0,1922,1,1,0,0
1571,1999/2000,8,9/19/1999,EFB,VFF,1,2,5216,3,0,1,0
1572,1999/2000,8,9/19/1999,LBK,AGF,3,1,1973,1,1,0,0
1573,1999/2000,8,9/19/1999,SIF,OB,0,1,3988,3,0,1,0
1574,1999/2000,8,9/19/1999,VB,AaB,2,2,2793,2,0,0,1
1575,1999/2000,8,9/19/1999,AB,HER,2,2,4053,2,0,0,1
1576,1999/2000,8,9/20/1999,BIF,FCK,3,1,16163,1,1,0,0
1577,1999/2000,9,9/26/1999,AGF,VB,1,2,4037,3,0,1,0
1578,1999/2000,9,9/26/1999,FCK,EFB,3,0,10011,1,1,0,0
1579,1999/2000,9,9/26/1999,OB,LBK,0,0,5616,2,0,0,1
1580,1999/2000,9,9/26/1999,VFF,AB,1,3,4832,3,0,1,0
1581,1999/2000,9,9/26/1999,AaB,BIF,3,1,10387,1,1,0,0
1582,1999/2000,9,9/27/1999,HER,SIF,3,2,2025,1,1,0,0
1583,1999/2000,10,10/3/1999,BIF,AGF,3,0,7607,1,1,0,0
1584,1999/2000,10,10/3/1999,HER,VFF,2,1,2672,1,1,0,0
1585,1999/2000,10,10/3/1999,LBK,SIF,1,3,1721,3,0,1,0
1586,1999/2000,10,10/3/1999,VB,OB,1,1,3373,2,0,0,1
1587,1999/2000,10,10/3/1999,AB,FCK,1,2,6154,3,0,1,0
1588,1999/2000,10,10/20/1999,EFB,AaB,0,0,8152,2,0,0,1
1589,1999/2000,11,10/6/1999,FCK,HER,0,1,12660,3,0,1,0
1590,1999/2000,11,10/6/1999,LBK,VB,5,1,1589,1,1,0,0
1591,1999/2000,11,10/6/1999,OB,BIF,2,1,12485,1,1,0,0
1592,1999/2000,11,10/6/1999,SIF,VFF,1,1,3747,2,0,0,1
1593,1999/2000,11,10/6/1999,AaB,AB,2,2,8698,2,0,0,1
1594,1999/2000,11,3/30/2000,AGF,EFB,1,0,4791,1,1,0,0
1595,1999/2000,12,10/13/1999,AB,EFB,1,2,3028,3,0,1,0
1596,1999/2000,12,10/13/1999,AGF,BIF,0,2,7705,3,0,1,0
1597,1999/2000,12,10/13/1999,FCK,OB,1,1,9862,2,0,0,1
1598,1999/2000,12,10/13/1999,SIF,VB,2,2,3171,2,0,0,1
1599,1999/2000,12,10/13/1999,VFF,LBK,0,2,1998,3,0,1,0
1600,1999/2000,12,10/13/1999,AaB,HER,4,0,7963,1,1,0,0
1601,1999/2000,13,10/17/1999,EFB,FCK,2,0,8528,1,1,0,0
1602,1999/2000,13,10/17/1999,LBK,AaB,3,2,3214,1,1,0,0
1603,1999/2000,13,10/17/1999,OB,SIF,0,4,5140,3,0,1,0
1604,1999/2000,13,10/17/1999,VB,AGF,1,1,3525,2,0,0,1
1605,1999/2000,13,10/17/1999,BIF,VFF,4,1,11740,1,1,0,0
1606,1999/2000,13,10/18/1999,HER,AB,1,2,3670,3,0,1,0
1607,1999/2000,14,10/24/1999,AB,LBK,2,2,5198,2,0,0,1
1608,1999/2000,14,10/24/1999,FCK,HER,2,0,8747,1,1,0,0
1609,1999/2000,14,10/24/1999,OB,VB,1,1,5769,2,0,0,1
1610,1999/2000,14,10/24/1999,VFF,AGF,1,1,2248,2,0,0,1
1611,1999/2000,14,10/24/1999,AaB,BIF,3,1,10455,1,1,0,0
1612,1999/2000,14,10/25/1999,SIF,EFB,2,0,2406,1,1,0,0
1613,1999/2000,15,10/31/1999,EFB,OB,0,2,5452,3,0,1,0
1614,1999/2000,15,10/31/1999,HER,SIF,4,1,2154,1,1,0,0
1615,1999/2000,15,10/31/1999,LBK,FCK,0,4,6314,3,0,1,0
1616,1999/2000,15,10/31/1999,VB,VFF,0,2,2160,3,0,1,0
1617,1999/2000,15,10/31/1999,BIF,AB,3,0,9783,1,1,0,0
1618,1999/2000,15,11/1/1999,AGF,AaB,1,1,4761,2,0,0,1
1619,1999/2000,16,11/7/1999,AB,AGF,2,3,4066,3,0,1,0
1620,1999/2000,16,11/7/1999,EFB,VB,3,1,4328,1,1,0,0
1621,1999/2000,16,11/7/1999,OB,HER,0,1,5210,3,0,1,0
1622,1999/2000,16,11/7/1999,SIF,LBK,3,0,2904,1,1,0,0
1623,1999/2000,16,11/7/1999,FCK,BIF,1,1,28818,2,0,0,1
1624,1999/2000,16,11/8/1999,AaB,VFF,1,2,8913,3,0,1,0
1625,1999/2000,17,11/21/1999,HER,EFB,3,2,2516,1,1,0,0
1626,1999/2000,17,11/21/1999,LBK,OB,2,0,2118,1,1,0,0
1627,1999/2000,17,11/21/1999,VFF,AB,2,1,1728,1,1,0,0
1628,1999/2000,17,11/21/1999,VB,AaB,1,1,1711,2,0,0,1
1629,1999/2000,17,11/21/1999,BIF,SIF,0,0,10302,2,0,0,1
1630,1999/2000,17,11/22/1999,AGF,FCK,1,0,3916,1,1,0,0
1631,1999/2000,18,11/27/1999,OB,BIF,1,1,6677,2,0,0,1
1632,1999/2000,18,11/28/1999,EFB,LBK,2,3,3470,3,0,1,0
1633,1999/2000,18,11/28/1999,FCK,VFF,2,1,8929,1,1,0,0
1634,1999/2000,18,11/28/1999,HER,VB,3,1,2786,1,1,0,0
1635,1999/2000,18,11/28/1999,SIF,AGF,4,1,5380,1,1,0,0
1636,1999/2000,18,11/28/1999,AB,AaB,1,1,2550,2,0,0,1
1637,1999/2000,19,3/12/2000,AGF,OB,0,1,4928,3,0,1,0
1638,1999/2000,19,3/12/2000,BIF,EFB,2,3,16101,3,0,1,0
1639,1999/2000,19,3/12/2000,VB,AB,3,1,3198,1,1,0,0
1640,1999/2000,19,3/12/2000,VFF,SIF,1,1,2848,2,0,0,1
1641,1999/2000,19,3/12/2000,AaB,FCK,0,0,7368,2,0,0,1
1642,1999/2000,19,3/13/2000,LBK,HER,1,0,3043,1,1,0,0
1643,1999/2000,20,3/19/2000,EFB,AGF,0,1,6790,3,0,1,0
1644,1999/2000,20,3/19/2000,FCK,AB,1,2,16397,3,0,1,0
1645,1999/2000,20,3/19/2000,LBK,VB,0,1,3118,3,0,1,0
1646,1999/2000,20,3/19/2000,OB,VFF,0,1,5334,3,0,1,0
1647,1999/2000,20,3/19/2000,HER,BIF,0,2,7356,3,0,1,0
1648,1999/2000,20,3/20/2000,SIF,AaB,1,1,3791,2,0,0,1
1649,1999/2000,21,3/26/2000,AB,SIF,2,0,3749,1,1,0,0
1650,1999/2000,21,3/26/2000,AGF,HER,2,3,3783,3,0,1,0
